Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Cost per item,Status
lab-grown-diamond-bracelet-glbr-0112,,,,,,,Metal,14K Gold,Colour,Yellow,,,GLBR-0112-14K-Y,11.6875,,,deny,manual,290712,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0112/GLBR-0112-reference.png,g,282245,
lab-grown-diamond-bracelet-glbr-0112,,,,,,,Metal,18K Gold,Colour,Rose,,,GLBR-0112-18K-R,13.75,,,deny,manual,350208,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0112/GLBR-0112-reference.png,g,340008,
lab-grown-diamond-bracelet-glbr-0112,,,,,,,Metal,18K Gold,Colour,White,,,GLBR-0112-18K-W,13.75,,,deny,manual,350208,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0112/GLBR-0112-reference.png,g,340008,
lab-grown-diamond-bracelet-glbr-0112,,,,,,,Metal,18K Gold,Colour,Yellow,,,GLBR-0112-18K-Y,13.75,,,deny,manual,350208,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0112/GLBR-0112-reference.png,g,340008,
lab-grown-diamond-bracelet-glbr-0113,Lab-Grown Diamond Bracelet GLBR-0113,"<p>A lab-grown diamond bracelet by Velonna Jewels, reference GLBR-0113. Total diamond weight is approximately 8.96 ct across 28 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Bracelet,"Lab Grown Diamonds, Unisex, Bracelet",TRUE,Metal,925 Silver,Colour,Rose,,,GLBR-0113-925-R,13.498,,,deny,manual,416806,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,1,Lab-Grown Diamond Bracelet GLBR-0113 in rose metal,FALSE,Lab-Grown Diamond Bracelet GLBR-0113,Lab-Grown Diamond Bracelet GLBR-0113 with 8.96 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,404666,active
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,925 Silver,Colour,White,,,GLBR-0113-925-W,13.498,,,deny,manual,416806,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,404666,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,925 Silver,Colour,Yellow,,,GLBR-0113-925-Y,13.498,,,deny,manual,416806,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,404666,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,9K Gold,Colour,Rose,,,GLBR-0113-9K-R,15.086,,,deny,manual,506324,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,491577,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,9K Gold,Colour,White,,,GLBR-0113-9K-W,15.086,,,deny,manual,506324,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,491577,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,9K Gold,Colour,Yellow,,,GLBR-0113-9K-Y,15.086,,,deny,manual,506324,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,491577,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,14K Gold,Colour,Rose,,,GLBR-0113-14K-R,16.8725,,,deny,manual,576220,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,559437,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,14K Gold,Colour,White,,,GLBR-0113-14K-W,16.8725,,,deny,manual,576220,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,559437,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,14K Gold,Colour,Yellow,,,GLBR-0113-14K-Y,16.8725,,,deny,manual,576220,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,559437,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,18K Gold,Colour,Rose,,,GLBR-0113-18K-R,19.85,,,deny,manual,662112,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,642827,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,18K Gold,Colour,White,,,GLBR-0113-18K-W,19.85,,,deny,manual,662112,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,642827,
lab-grown-diamond-bracelet-glbr-0113,,,,,,,Metal,18K Gold,Colour,Yellow,,,GLBR-0113-18K-Y,19.85,,,deny,manual,662112,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0113/GLBR-0113-reference.png,g,642827,
lab-grown-diamond-bracelet-glbr-0116,Lab-Grown Diamond Bracelet GLBR-0116,"<p>A lab-grown diamond bracelet by Velonna Jewels, reference GLBR-0116. Total diamond weight is approximately 4.997 ct across 767 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Bracelet,"Lab Grown Diamonds, Unisex, Bracelet",TRUE,Metal,925 Silver,Colour,Rose,,,GLBR-0116-925-R,9.35,,,deny,manual,236395,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,1,Lab-Grown Diamond Bracelet GLBR-0116 in rose metal,FALSE,Lab-Grown Diamond Bracelet GLBR-0116,Lab-Grown Diamond Bracelet GLBR-0116 with 4.997 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,229510,active
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,925 Silver,Colour,White,,,GLBR-0116-925-W,9.35,,,deny,manual,236395,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,229510,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,925 Silver,Colour,Yellow,,,GLBR-0116-925-Y,9.35,,,deny,manual,236395,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,229510,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,9K Gold,Colour,Rose,,,GLBR-0116-9K-R,10.45,,,deny,manual,298403,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,289712,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,9K Gold,Colour,White,,,GLBR-0116-9K-W,10.45,,,deny,manual,298403,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,289712,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,9K Gold,Colour,Yellow,,,GLBR-0116-9K-Y,10.45,,,deny,manual,298403,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,289712,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,14K Gold,Colour,Rose,,,GLBR-0116-14K-R,11.6875,,,deny,manual,346821,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,336719,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,14K Gold,Colour,White,,,GLBR-0116-14K-W,11.6875,,,deny,manual,346821,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,336719,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,14K Gold,Colour,Yellow,,,GLBR-0116-14K-Y,11.6875,,,deny,manual,346821,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,336719,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,18K Gold,Colour,Rose,,,GLBR-0116-18K-R,13.75,,,deny,manual,406316,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,394482,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,18K Gold,Colour,White,,,GLBR-0116-18K-W,13.75,,,deny,manual,406316,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,394482,
lab-grown-diamond-bracelet-glbr-0116,,,,,,,Metal,18K Gold,Colour,Yellow,,,GLBR-0116-18K-Y,13.75,,,deny,manual,406316,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0116/GLBR-0116-reference.png,g,394482,
lab-grown-diamond-pendant-42-360006n,Lab-Grown Diamond Pendant 42#360006N,"<p>A lab-grown diamond pendant by Velonna Jewels, reference 42#360006N. Total diamond weight is approximately 0.31 ct across 1 stone. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Pendant,"Lab Grown Diamonds, Unisex, Pendant",TRUE,Metal,925 Silver,Colour,Rose,,,42#360006N-925-R,0.272,,,deny,manual,13999,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,1,Lab-Grown Diamond Pendant 42#360006N in rose metal,FALSE,Lab-Grown Diamond Pendant 42#360006N,Lab-Grown Diamond Pendant 42#360006N with 0.31 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,13591,active
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,925 Silver,Colour,White,,,42#360006N-925-W,0.272,,,deny,manual,13999,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,13591,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,925 Silver,Colour,Yellow,,,42#360006N-925-Y,0.272,,,deny,manual,13999,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,13591,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,9K Gold,Colour,Rose,,,42#360006N-9K-R,0.304,,,deny,manual,15802,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,15342,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,9K Gold,Colour,White,,,42#360006N-9K-W,0.304,,,deny,manual,15802,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,15342,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,9K Gold,Colour,Yellow,,,42#360006N-9K-Y,0.304,,,deny,manual,15802,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,15342,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,14K Gold,Colour,Rose,,,42#360006N-14K-R,0.34,,,deny,manual,17211,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,16710,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,14K Gold,Colour,White,,,42#360006N-14K-W,0.34,,,deny,manual,17211,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,16710,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,14K Gold,Colour,Yellow,,,42#360006N-14K-Y,0.34,,,deny,manual,17211,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,16710,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,18K Gold,Colour,Rose,,,42#360006N-18K-R,0.4,,,deny,manual,18942,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,18390,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,18K Gold,Colour,White,,,42#360006N-18K-W,0.4,,,deny,manual,18942,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,18390,
lab-grown-diamond-pendant-42-360006n,,,,,,,Metal,18K Gold,Colour,Yellow,,,42#360006N-18K-Y,0.4,,,deny,manual,18942,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360006N/42-360006N-reference.png,g,18390,
lab-grown-diamond-pendant-42-360007n,Lab-Grown Diamond Pendant 42#360007N,"<p>A lab-grown diamond pendant by Velonna Jewels, reference 42#360007N. Total diamond weight is approximately 0.74 ct across 1 stone. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Pendant,"Lab Grown Diamonds, Unisex, Pendant",TRUE,Metal,925 Silver,Colour,Rose,,,42#360007N-925-R,0.034,,,deny,manual,32087,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,1,Lab-Grown Diamond Pendant 42#360007N in rose metal,FALSE,Lab-Grown Diamond Pendant 42#360007N,Lab-Grown Diamond Pendant 42#360007N with 0.74 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31152,active
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,925 Silver,Colour,White,,,42#360007N-925-W,0.034,,,deny,manual,32087,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31152,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,925 Silver,Colour,Yellow,,,42#360007N-925-Y,0.034,,,deny,manual,32087,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31152,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,9K Gold,Colour,Rose,,,42#360007N-9K-R,0.038,,,deny,manual,32311,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31370,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,9K Gold,Colour,White,,,42#360007N-9K-W,0.038,,,deny,manual,32311,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31370,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,9K Gold,Colour,Yellow,,,42#360007N-9K-Y,0.038,,,deny,manual,32311,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31370,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,14K Gold,Colour,Rose,,,42#360007N-14K-R,0.0425,,,deny,manual,32488,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31542,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,14K Gold,Colour,White,,,42#360007N-14K-W,0.0425,,,deny,manual,32488,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31542,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,14K Gold,Colour,Yellow,,,42#360007N-14K-Y,0.0425,,,deny,manual,32488,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31542,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,18K Gold,Colour,Rose,,,42#360007N-18K-R,0.05,,,deny,manual,32705,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31752,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,18K Gold,Colour,White,,,42#360007N-18K-W,0.05,,,deny,manual,32705,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31752,
lab-grown-diamond-pendant-42-360007n,,,,,,,Metal,18K Gold,Colour,Yellow,,,42#360007N-18K-Y,0.05,,,deny,manual,32705,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360007N/42-360007N-reference.png,g,31752,
lab-grown-diamond-pendant-42-360008n,Lab-Grown Diamond Pendant 42#360008N,"<p>A lab-grown diamond pendant by Velonna Jewels, reference 42#360008N. Total diamond weight is approximately 0.98 ct across 2 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Pendant,"Lab Grown Diamonds, Unisex, Pendant",TRUE,Metal,925 Silver,Colour,Rose,,,42#360008N-925-R,1.836,,,deny,manual,46366,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,1,Lab-Grown Diamond Pendant 42#360008N in rose metal,FALSE,Lab-Grown Diamond Pendant 42#360008N,Lab-Grown Diamond Pendant 42#360008N with 0.98 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,45016,active
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,925 Silver,Colour,White,,,42#360008N-925-W,1.836,,,deny,manual,46366,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,45016,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,925 Silver,Colour,Yellow,,,42#360008N-925-Y,1.836,,,deny,manual,46366,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,45016,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,9K Gold,Colour,Rose,,,42#360008N-9K-R,2.052,,,deny,manual,58542,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,56837,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,9K Gold,Colour,White,,,42#360008N-9K-W,2.052,,,deny,manual,58542,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,56837,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,9K Gold,Colour,Yellow,,,42#360008N-9K-Y,2.052,,,deny,manual,58542,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,56837,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,14K Gold,Colour,Rose,,,42#360008N-14K-R,2.295,,,deny,manual,68050,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,66068,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,14K Gold,Colour,White,,,42#360008N-14K-W,2.295,,,deny,manual,68050,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,66068,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,14K Gold,Colour,Yellow,,,42#360008N-14K-Y,2.295,,,deny,manual,68050,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,66068,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,18K Gold,Colour,Rose,,,42#360008N-18K-R,2.7,,,deny,manual,79732,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,77410,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,18K Gold,Colour,White,,,42#360008N-18K-W,2.7,,,deny,manual,79732,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,77410,
lab-grown-diamond-pendant-42-360008n,,,,,,,Metal,18K Gold,Colour,Yellow,,,42#360008N-18K-Y,2.7,,,deny,manual,79732,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360008N/42-360008N-reference.png,g,77410,
lab-grown-diamond-pendant-42-360009n,Lab-Grown Diamond Pendant 42#360009N,"<p>A lab-grown diamond pendant by Velonna Jewels, reference 42#360009N. Total diamond weight is approximately 0.6 ct across 99 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Pendant,"Lab Grown Diamonds, Unisex, Pendant",TRUE,Metal,925 Silver,Colour,Rose,,,42#360009N-925-R,1.054,,,deny,manual,28236,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,1,Lab-Grown Diamond Pendant 42#360009N in rose metal,FALSE,Lab-Grown Diamond Pendant 42#360009N,Lab-Grown Diamond Pendant 42#360009N with 0.6 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,27414,active
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,925 Silver,Colour,White,,,42#360009N-925-W,1.054,,,deny,manual,28236,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,27414,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,925 Silver,Colour,Yellow,,,42#360009N-925-Y,1.054,,,deny,manual,28236,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,27414,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,9K Gold,Colour,Rose,,,42#360009N-9K-R,1.178,,,deny,manual,35226,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,34200,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,9K Gold,Colour,White,,,42#360009N-9K-W,1.178,,,deny,manual,35226,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,34200,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,9K Gold,Colour,Yellow,,,42#360009N-9K-Y,1.178,,,deny,manual,35226,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,34200,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,14K Gold,Colour,Rose,,,42#360009N-14K-R,1.3175,,,deny,manual,40683,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,39498,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,14K Gold,Colour,White,,,42#360009N-14K-W,1.3175,,,deny,manual,40683,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,39498,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,14K Gold,Colour,Yellow,,,42#360009N-14K-Y,1.3175,,,deny,manual,40683,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,39498,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,18K Gold,Colour,Rose,,,42#360009N-18K-R,1.55,,,deny,manual,47391,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,46011,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,18K Gold,Colour,White,,,42#360009N-18K-W,1.55,,,deny,manual,47391,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,46011,
lab-grown-diamond-pendant-42-360009n,,,,,,,Metal,18K Gold,Colour,Yellow,,,42#360009N-18K-Y,1.55,,,deny,manual,47391,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/pendants/42-360009N/42-360009N-reference.png,g,46011,
